fare_id,route_id,origin_id,destination_id
17,3131,243,1
17,3131,243,1
17,4461,236,380
17,4461,236,380
18,1243,273,243
18,1243,273,243
18,1243,273,243
18,1243,273,243
18,1243,331,267
18,1243,331,267
18,1243,331,267
18,1243,331,267
18,1269,273,243
18,1269,273,243
18,1269,273,243
18,1269,273,243
18,1273,331,267
18,1291,203,234
18,1291,331,267
18,1315,331,267
18,1432,400,233
18,1432,400,233
18,1446,279,423
18,1446,279,423
18,1446,331,267
18,1446,331,267
18,1446,418,333
18,1446,418,333
18,1460,297,312
18,1460,400,233
18,1460,400,233
18,1460,408,419
18,1460,408,419
18,2431,243,273
18,2431,243,273
18,2431,243,273
18,2431,243,273
18,2431,267,331
18,2431,267,331
18,2431,267,331
18,2431,267,331
18,2431,273,235
18,2731,267,331
18,2911,234,203
18,2911,234,203
18,2911,267,331
18,2911,267,331
18,3131,243,273
18,3131,243,273
18,4321,233,400
18,4321,233,400
18,4461,267,331
18,4461,333,418
18,4461,333,418
18,4461,423,279
18,4461,423,279
18,4601,233,400
18,4601,233,400
18,4601,312,297
18,4601,419,408
18,4601,419,408
19,1243,331,204
19,1243,331,204
19,1243,331,204
19,1243,331,204
19,1273,331,204
19,1291,357,291
19,1432,1,323
19,1432,1,323
19,1432,238,309
19,1432,238,309
19,1432,374,432
19,1432,374,432
19,1446,203,418
19,1446,203,418
19,1446,331,204
19,1446,357,379
19,1446,357,379
19,1446,418,446
19,1446,418,446
19,1460,1,323
19,1460,238,309
19,1460,301,312
19,1460,301,312
19,1460,307,419
19,1460,307,419
19,1460,374,432
19,2431,204,331
19,2431,204,331
19,2431,204,331
19,2431,204,331
19,2911,234,412
19,2911,234,412
19,2911,291,357
19,2911,291,357
19,4321,309,238
19,4321,309,238
19,4321,323,1
19,4321,323,1
19,4321,432,374
19,4321,432,374
19,4461,379,357
19,4461,379,357
19,4461,418,203
19,4461,418,203
19,4461,446,418
19,4461,446,418
19,4601,309,238
19,4601,312,301
19,4601,312,301
19,4601,323,1
19,4601,419,307
19,4601,419,307
19,4601,432,374
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,299
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,339
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,343
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,1,354
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,364
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,235,412
2,1203,241,299
2,1203,241,299
2,1203,241,339
2,1203,241,339
2,1203,241,343
2,1203,241,343
2,1203,241,354
2,1203,241,354
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,299
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,339
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,343
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,245,354
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,235
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,283
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,298
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,250,367
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,299
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,339
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,343
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,274,354
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,299,367
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,299
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,339
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,343
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,331,354
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,339,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,343,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,354,367
2,1203,377,299
2,1203,377,299
2,1203,377,339
2,1203,377,339
2,1203,377,343
2,1203,377,343
2,1203,377,354
2,1203,377,354
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,235
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,283
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,298
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,380,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,384,367
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,299
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,339
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,343
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,421,354
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,299
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,339
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,343
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1203,450,354
2,1243,1,339
2,1243,1,339
2,1243,1,339
2,1243,1,339
2,1243,331,339
2,1243,331,339
2,1243,331,339
2,1243,331,339
2,1243,380,298
2,1243,380,298
2,1243,380,298
2,1243,427,360
2,1243,427,360
2,1243,427,360
2,1269,1,339
2,1269,1,339
2,1269,1,339
2,1269,1,339
2,1269,243,269
2,1269,243,269
2,1269,243,269
2,1269,243,269
2,1273,1,339
2,1273,331,339
2,1273,380,283
2,1273,380,298
2,1273,421,339
2,1286,1,207
2,1286,1,207
2,1286,1,229
2,1286,1,229
2,1286,1,252
2,1286,1,252
2,1286,1,255
2,1286,1,255
2,1286,1,296
2,1286,1,296
2,1286,1,316
2,1286,1,316
2,1286,1,322
2,1286,1,322
2,1286,1,336
2,1286,1,336
2,1286,1,358
2,1286,1,358
2,1286,1,359
2,1286,1,359
2,1286,1,393
2,1286,1,393
2,1286,213,207
2,1286,213,207
2,1286,213,393
2,1286,213,393
2,1286,248,207
2,1286,248,207
2,1286,248,393
2,1286,248,393
2,1286,305,207
2,1286,305,207
2,1286,305,393
2,1286,305,393
2,1286,358,286
2,1286,358,286
2,1286,358,394
2,1286,358,394
2,1286,386,207
2,1286,386,207
2,1286,386,393
2,1286,386,393
2,1286,391,207
2,1286,391,207
2,1286,391,393
2,1286,391,393
2,1286,392,207
2,1286,392,207
2,1286,392,393
2,1286,392,393
2,1291,1,339
2,1291,331,339
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,299
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,339
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,343
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,1,354
2,1298,241,299
2,1298,241,299
2,1298,241,299
2,1298,241,299
2,1298,241,339
2,1298,241,339
2,1298,241,339
2,1298,241,339
2,1298,241,343
2,1298,241,343
2,1298,241,343
2,1298,241,343
2,1298,241,354
2,1298,241,354
2,1298,241,354
2,1298,241,354
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,299
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,339
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,343
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,245,354
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,235
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,283
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,250,298
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,299
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,339
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,343
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,274,354
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,299
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,339
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,343
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,331,354
2,1298,377,299
2,1298,377,299
2,1298,377,299
2,1298,377,299
2,1298,377,339
2,1298,377,339
2,1298,377,339
2,1298,377,339
2,1298,377,343
2,1298,377,343
2,1298,377,343
2,1298,377,343
2,1298,377,354
2,1298,377,354
2,1298,377,354
2,1298,377,354
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,235
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,283
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,380,298
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,299
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,339
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,343
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,421,354
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,299
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,339
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,343
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1298,450,354
2,1300,1,340
2,1315,1,339
2,1315,331,339
2,1339,1,299
2,1339,1,299
2,1339,1,299
2,1339,1,299
2,1339,1,339
2,1339,1,339
2,1339,1,339
2,1339,1,339
2,1339,1,343
2,1339,1,343
2,1339,1,343
2,1339,1,343
2,1339,241,299
2,1339,241,299
2,1339,241,299
2,1339,241,299
2,1339,241,339
2,1339,241,339
2,1339,241,339
2,1339,241,339
2,1339,241,343
2,1339,241,343
2,1339,241,343
2,1339,241,343
2,1339,245,299
2,1339,245,299
2,1339,245,299
2,1339,245,299
2,1339,245,339
2,1339,245,339
2,1339,245,339
2,1339,245,339
2,1339,245,343
2,1339,245,343
2,1339,245,343
2,1339,245,343
2,1339,274,299
2,1339,274,299
2,1339,274,299
2,1339,274,299
2,1339,274,339
2,1339,274,339
2,1339,274,339
2,1339,274,339
2,1339,274,343
2,1339,274,343
2,1339,274,343
2,1339,274,343
2,1339,331,299
2,1339,331,299
2,1339,331,299
2,1339,331,299
2,1339,331,339
2,1339,331,339
2,1339,331,339
2,1339,331,339
2,1339,331,343
2,1339,331,343
2,1339,331,343
2,1339,331,343
2,1339,377,299
2,1339,377,299
2,1339,377,299
2,1339,377,299
2,1339,377,339
2,1339,377,339
2,1339,377,339
2,1339,377,339
2,1339,377,343
2,1339,377,343
2,1339,377,343
2,1339,377,343
2,1339,421,299
2,1339,421,299
2,1339,421,299
2,1339,421,299
2,1339,421,339
2,1339,421,339
2,1339,421,339
2,1339,421,339
2,1339,421,343
2,1339,421,343
2,1339,421,343
2,1339,421,343
2,1339,450,299
2,1339,450,299
2,1339,450,299
2,1339,450,299
2,1339,450,339
2,1339,450,339
2,1339,450,339
2,1339,450,339
2,1339,450,343
2,1339,450,343
2,1339,450,343
2,1339,450,343
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,232
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,239
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,340
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,1,346
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,209,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,216,232
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,237
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,342
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,346,349
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,386,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,387,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1349,388,232
2,1372,1,339
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,207
2,1394,1,229
